listing_id,clean,location,beach,host,comfortable,close,pool,space,quiet,beautiful,restaurant,quick,neighborhood,kitchen,friendly
183859,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1
185478,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0
187566,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1
187730,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0
187979,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
189068,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
189135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189156,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0
189732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189787,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0
189821,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0
189894,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
190170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
190542,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
190974,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
190984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
191160,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0
191632,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0
191719,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1
192652,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
193836,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
195233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195989,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1
196806,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
197155,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
197753,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
197942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
198629,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
198786,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0
199195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199312,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1
199480,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0
202187,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0
202753,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
204065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204959,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
205043,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1
205485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205735,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
205867,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
205894,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
206071,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
206772,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0
207054,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0
207980,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1
208831,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0
208897,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
209310,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
209378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
209422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209514,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0
210097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212178,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1
212265,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1
212783,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0
213532,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0
215560,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
215882,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
217142,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
217637,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0
218402,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
219066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219202,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
220351,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
220418,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
220739,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0
221342,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0
221348,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0
222913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224579,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0
224763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225205,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1
225306,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
225926,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
225933,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
225979,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
226021,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0
227372,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
227636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227715,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
228273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228317,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
229240,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
229367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229773,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
229990,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
230321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
230854,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
231129,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
231194,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
231752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232612,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1
232618,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
233930,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
234034,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
234184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
234442,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0
235515,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
235951,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
236671,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0
236792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237127,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
237162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
238190,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
238204,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
238657,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
240541,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1
240800,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
241016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
241159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241235,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
241862,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
242008,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
242532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242643,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
242751,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
243708,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0
244361,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0
244785,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1
245504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
246916,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
246938,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
248865,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
248871,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
250801,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
251262,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0
251277,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
251922,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
252076,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1
255024,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
255476,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
255601,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
255637,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0
256078,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
256148,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0
256176,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
256369,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
256386,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
257097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
257787,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
258284,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0
258397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258786,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
258838,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0
258873,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1
259621,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
259622,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
259845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260765,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0
261194,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
261344,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
261912,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
262343,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
262405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
263776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263888,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0
266146,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
266449,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
267652,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
267708,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
268392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
268439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268868,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
269283,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
269371,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
269889,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0
270139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
270231,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
270345,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
271083,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
271505,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
271602,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
271954,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0
272728,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
272738,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
274062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274329,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0
274334,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
275976,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0
276072,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
276120,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0
276317,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
276482,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
276522,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0
277028,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
277339,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1
277370,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
279857,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
281208,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
281851,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0
282443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
282514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282863,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0
282934,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0
282977,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
283194,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
284087,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0
284117,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
284766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284855,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
286029,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0
286662,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
287397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287481,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
287839,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
287845,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
288043,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
288213,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
289288,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
289689,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
289995,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0
290457,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
292047,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
292954,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
294242,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
294259,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
294263,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
294708,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0
295240,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
295379,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1
295565,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
296345,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
296361,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
297897,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0
297938,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
298759,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
299078,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
299531,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
300140,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0
300574,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
301059,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
302057,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
302467,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
303851,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
304808,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
304866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305211,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
307735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307837,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
308839,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
310338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310524,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
311240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
314248,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
314368,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
317121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317248,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1
317905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318021,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
318050,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
319724,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
319759,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
319894,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
320876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321636,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0
322037,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0
322593,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0
322604,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1
323635,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
323733,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
324115,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
324552,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
325429,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
325478,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
326832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326956,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
328040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328693,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0
329306,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0
330562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333189,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
333323,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0
333442,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
333815,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
333856,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0
333857,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1
334339,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
334375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
334607,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0
334781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334886,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
335797,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
335820,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
336220,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1
336946,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
337149,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
338117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
341596,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
342039,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1
342420,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
343462,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1
345473,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0
347736,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
347847,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0
347865,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
348580,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348714,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0
349447,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
350347,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0
350479,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
351859,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
351881,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1
351978,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
352165,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0
353110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
353261,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1
353317,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
354263,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
356608,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
357472,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0
357529,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1
358164,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1
358276,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0
358675,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
359970,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
359982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360156,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
360400,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
361867,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
362525,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
363040,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1
363079,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
364269,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
365227,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
366178,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
367356,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0
367366,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
367445,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
369411,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
369567,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
369671,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
369831,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1
370361,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
371539,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0
371595,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0
372254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372929,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0
374548,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
375249,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
377569,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
379349,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0
380416,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
383689,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0
384797,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
385526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385824,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
385837,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
386555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387078,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
387666,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
387735,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0
391955,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
392543,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1
393016,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
393094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394575,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1
396636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
397472,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
399640,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0
399946,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
399965,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1
401039,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1
401836,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
403056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403264,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
403668,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
404102,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
404502,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1
405025,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0
405408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406911,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1
408471,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
408983,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1
409262,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
409549,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0
411336,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0
411918,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
412061,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
413504,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
413733,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
413775,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
413815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414419,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
417685,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0
419373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420160,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
423063,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0
424667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424767,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
424846,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
426075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430610,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
431632,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
431865,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
433414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
433485,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
433996,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0
434792,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
435211,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
435946,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
436619,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
437350,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1
437385,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0
438860,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438940,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
442397,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0
442636,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
442720,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
443646,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
443908,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
